Theft_Status,Occurrence_Hour,Premises_Type,Bike_Cost,Region
1,19,Apartment,1000,Downtown
1,22,Commercial,446.350006103516,Downtown
1,0,House,349,Downtown
1,18,Apartment,300,Downtown
1,18,House,800,Downtown
1,18,Other,800,Midtown
1,18,Other,800,Midtown
1,16,House,3850,Toronto
1,20,Commercial,1000,Downtown
1,3,Outside,1500,Midtown
1,17,Apartment,550,Midtown
1,16,Educational,1000,Downtown
1,0,Other,1800,Downtown
1,18,House,800,Toronto
1,6,Outside,550,Downtown
1,13,Apartment,200,Midtown
1,9,Apartment,500,Toronto
1,14,Commercial,1000,Downtown
1,5,Apartment,282.489990234375,Toronto
1,17,House,200,North York
1,12,House,350,North York
1,11,Apartment,1000,North York
1,17,Apartment,600,Downtown
1,13,Apartment,600,Downtown
1,23,Apartment,926,Scarborough
1,20,Educational,155,Downtown
1,9,Outside,300,Downtown
1,15,Outside,400,Downtown
1,12,Outside,330,Downtown
1,19,Outside,400,North York
1,18,Commercial,450,Downtown
0,18,Commercial,450,Downtown
1,19,Outside,200,North York
1,21,Apartment,459,North York
1,11,Apartment,2000,Toronto
1,16,Outside,600,Toronto
1,18,Educational,50,Downtown
1,21,Outside,109.98999786377,North York
1,11,Other,900,Toronto
1,18,Apartment,0,Downtown
1,8,Outside,800,Midtown
1,11,Other,900,Toronto
1,11,Other,900,Toronto
1,11,Other,900,Toronto
1,14,Other,600,Downtown
1,9,Apartment,400,Downtown
1,16,Apartment,499,North York
1,10,Apartment,0,Scarborough
1,1,Apartment,500,Midtown
1,4,Other,300,Midtown
1,4,Other,170,Midtown
1,4,Other,550,Midtown
1,23,House,500,Downtown
1,23,House,600,Downtown
1,18,Apartment,750,North York
1,6,House,500,Toronto
1,17,Apartment,406.790008544922,North York
1,19,Outside,190,Midtown
1,23,House,1607.96997070313,Toronto
1,14,Commercial,1300,Midtown
1,4,House,1600,Toronto
1,10,Apartment,1500,North York
1,10,Outside,975,Downtown
1,10,Apartment,1500,North York
1,19,Outside,499.989990234375,Toronto
1,11,Other,700,North York
1,12,Commercial,539,Toronto
1,11,Other,1200,North York
1,20,Outside,1500,Scarborough
1,19,Outside,499.989990234375,Toronto
1,18,Outside,1100,Midtown
1,12,Other,500,Midtown
1,19,House,324,North York
1,0,Outside,2000,Downtown
1,10,Apartment,600,Toronto
1,2,House,250,Midtown
1,11,House,1000,Toronto
1,11,House,1000,Toronto
1,10,Apartment,0,Toronto
1,11,House,1476.57995605469,Toronto
1,17,Outside,650,Downtown
1,15,Outside,1000,Midtown
1,11,Outside,400,Toronto
1,11,House,1017.83001708984,Toronto
1,14,Outside,370,Downtown
1,14,Apartment,500,Scarborough
1,15,Outside,800,North York
1,14,Apartment,250,Scarborough
1,18,Other,350,Downtown
1,23,Apartment,530,Downtown
1,19,Outside,200,Toronto
1,9,Outside,1200,Toronto
1,14,Apartment,1100,Downtown
1,3,House,400,Downtown
1,13,Outside,1500,Downtown
1,14,Apartment,1200,Downtown
1,1,House,1000,Scarborough
1,1,House,600,Scarborough
1,16,Outside,3200,Downtown
1,18,House,1000,Toronto
1,0,Outside,1899.98999023438,Toronto
1,20,House,650,Toronto
1,20,Apartment,2500,North York
1,6,Other,700,Scarborough
1,13,Apartment,1500,Midtown
1,14,House,1500,Toronto
1,23,Outside,1400,Midtown
1,16,Apartment,1000,North York
1,0,Apartment,350,North York
1,18,Apartment,750,Toronto
1,11,Commercial,600,Downtown
1,17,Outside,2150,North York
1,13,House,1000,Scarborough
1,13,House,1000,Scarborough
1,23,Commercial,1200,Downtown
1,1,Commercial,1200,Downtown
1,17,Other,200,North York
1,1,House,400,Toronto
1,17,House,700,Midtown
1,0,House,800,Toronto
1,23,House,2000,Midtown
1,13,Educational,499,Downtown
1,12,Apartment,2000,Downtown
1,23,Apartment,700,Toronto
1,21,House,500,Toronto
1,21,House,450,Toronto
1,10,House,0,Downtown
1,9,Apartment,1300,Scarborough
1,7,Outside,400,Midtown
1,11,Outside,659.989990234375,Downtown
1,9,House,711.890014648438,Toronto
1,10,House,0,Downtown
1,12,Commercial,2033.97998046875,Downtown
1,23,House,0,Downtown
1,18,Apartment,406,North York
1,0,Apartment,1129.98999023438,Downtown
1,0,House,200,Downtown
1,16,Outside,600,Midtown
1,3,Outside,500,Downtown
1,10,Outside,0,Downtown
1,13,Apartment,200,Downtown
1,19,House,800,Toronto
1,21,Apartment,0,Midtown
1,20,Outside,500,Downtown
1,10,Other,2449.98999023438,Downtown
1,8,Other,1000,Downtown
1,22,Apartment,900,Midtown
1,1,House,750,Midtown
1,4,House,1000,Toronto
1,7,Outside,0,Downtown
1,19,Other,600,Midtown
1,20,Outside,2500,Downtown
1,0,Apartment,550,Toronto
1,10,House,300,North York
1,20,Other,1700,Downtown
1,3,Apartment,1200,Downtown
1,14,Apartment,1200,Toronto
1,12,Commercial,1200,North York
1,14,Outside,500,North York
1,21,Other,200,Downtown
1,12,House,1250,Downtown
1,15,Other,999.97998046875,Downtown
1,15,Other,459.989990234375,Downtown
1,15,Other,499.989990234375,Downtown
1,15,Other,249.990005493164,Downtown
1,1,Apartment,600,Downtown
1,15,Other,919.97998046875,Downtown
1,15,Other,999.97998046875,Downtown
1,15,Other,169.990005493164,Downtown
1,18,Other,300,Downtown
1,15,Other,549.989990234375,Downtown
1,15,Other,619.989990234375,Downtown
1,15,Other,659.989990234375,Downtown
1,15,Other,659.989990234375,Downtown
1,15,Other,629.989990234375,Downtown
1,15,Other,919.97998046875,Downtown
1,2,Other,300,Downtown
1,15,Other,299.989990234375,Downtown
1,17,Educational,1400,Downtown
1,19,Apartment,736,North York
1,21,Apartment,500,Toronto
1,17,Other,0,Downtown
1,17,Commercial,100,Scarborough
1,20,Apartment,600,North York
1,19,Apartment,750,North York
1,17,Commercial,1200,Downtown
1,12,Apartment,0,Toronto
1,22,Apartment,600,North York
1,11,Outside,4000,Toronto
1,16,Outside,799.989990234375,Midtown
1,18,Commercial,1000,Downtown
1,18,Apartment,1500,Midtown
1,15,House,200,North York
1,23,Commercial,500,Downtown
1,21,House,1500,Toronto
1,18,Apartment,1500,Midtown
1,13,Other,0,Midtown
1,20,Apartment,900,Toronto
1,20,Apartment,900,Toronto
1,11,Apartment,500,Toronto
1,23,Outside,1200,Downtown
1,22,Apartment,1100,Toronto
1,22,Commercial,300,Midtown
1,18,Outside,1500,Midtown
1,19,Apartment,200,Downtown
1,20,Other,500,Midtown
1,10,House,1200,Scarborough
1,15,Educational,1200,Downtown
1,0,Other,600,Midtown
1,7,House,2500,Downtown
1,7,House,2500,Downtown
1,12,Apartment,2500,Toronto
1,10,Apartment,399,Midtown
1,20,Other,700,Downtown
1,19,Commercial,350,Toronto
1,16,Apartment,700,Midtown
1,0,House,770,Toronto
1,22,Other,200,Toronto
1,13,Apartment,519,Midtown
1,21,Commercial,300,Toronto
1,3,Other,1130,Downtown
1,1,House,150,North York
1,1,House,600,North York
1,16,Outside,2400,Downtown
1,16,Apartment,349,Downtown
1,22,Apartment,300,North York
1,0,Outside,1371,Toronto
1,9,Other,350,Midtown
1,21,Other,854.27001953125,North York
1,13,Commercial,550,Midtown
1,18,Other,500,Toronto
1,23,Other,500,Scarborough
1,14,Apartment,300,Downtown
1,16,Outside,100,Downtown
1,15,Outside,1200,Downtown
1,18,Outside,700,Downtown
1,21,Apartment,5100,Downtown
1,0,Other,500,Scarborough
1,19,Outside,350,Downtown
1,11,Outside,200,North York
1,2,House,600,Downtown
1,2,House,700,Downtown
1,12,House,1500,Toronto
1,16,Outside,600,North York
1,17,Commercial,600,Downtown
1,0,Apartment,1000,Downtown
1,0,Apartment,2000,Downtown
1,15,Commercial,200,Midtown
1,16,Commercial,2000,Scarborough
1,16,Apartment,0,Midtown
1,12,Apartment,700,Toronto
1,1,Outside,530,Downtown
1,12,Apartment,650,North York
1,12,Commercial,760,Midtown
1,14,Commercial,700,North York
1,17,Other,500,Downtown
1,17,Apartment,700,Downtown
1,10,Educational,160,Downtown
1,19,Commercial,4000,Downtown
1,12,Outside,1700,Downtown
1,18,Commercial,2500,Downtown
1,0,House,50,Downtown
1,16,House,800,Downtown
1,16,Outside,1200,Downtown
1,13,Commercial,759.989990234375,Toronto
1,20,House,3000,Scarborough
1,12,House,279,Toronto
1,20,House,1000,Scarborough
1,12,Outside,400,Downtown
1,20,Apartment,200,Downtown
1,8,Transit,170,North York
1,15,Outside,1100,Toronto
1,2,Apartment,175,Downtown
1,10,Outside,1400,Downtown
1,17,House,500,Midtown
1,9,Educational,1000,Toronto
1,10,Outside,0,Downtown
1,10,Outside,0,Downtown
1,11,Transit,600,Scarborough
1,9,Transit,178,North York
1,0,Apartment,0,North York
1,21,Outside,1000,Downtown
1,23,Apartment,360,Downtown
1,23,Apartment,300,Downtown
1,6,Outside,2000,Downtown
1,21,Outside,100,Midtown
1,17,Apartment,300,Midtown
1,10,Other,900,Midtown
1,21,Outside,500,Downtown
1,16,Outside,670,Downtown
1,23,House,467,Toronto
1,1,Apartment,300,Downtown
1,11,Educational,1281.42004394531,Midtown
1,21,Educational,100,Downtown
1,23,Apartment,110,Downtown
1,22,Apartment,1000,Downtown
1,0,Other,650,Toronto
1,23,Apartment,110,Downtown
1,17,Apartment,1400,North York
1,0,Apartment,1125.61999511719,Downtown
1,23,House,100,Toronto
1,17,Apartment,1400,North York
1,18,Other,950,Toronto
1,0,Outside,689,North York
1,23,Outside,2500,Downtown
1,16,Apartment,0,Midtown
1,13,Educational,599,Downtown
1,18,Educational,700,Downtown
1,23,Apartment,500,Downtown
1,11,Apartment,0,Downtown
1,6,Apartment,1000,Downtown
1,8,Educational,400,Downtown
1,19,Other,100,Toronto
1,12,Educational,800,Downtown
1,17,Commercial,400,Downtown
1,13,Outside,1467,Downtown
1,13,Outside,566,Downtown
1,22,House,250,Downtown
1,2,Other,700,Toronto
1,19,Apartment,350,Toronto
1,9,Apartment,500,Toronto
1,21,House,1700,Scarborough
1,12,Other,0,Downtown
1,14,House,3500,Downtown
1,0,House,600,Toronto
1,9,Apartment,300,Downtown
1,21,Apartment,200,Downtown
1,21,House,500,Downtown
1,18,Apartment,750,Downtown
1,19,Apartment,775,Toronto
1,14,Outside,500,Downtown
1,7,Outside,350,Toronto
1,19,Apartment,0,Downtown
1,6,House,4999,Midtown
1,16,Outside,900,Toronto
1,13,Other,4950,Toronto
1,19,Commercial,500,Downtown
1,10,Outside,4500,Toronto
1,20,Apartment,200,North York
1,23,Other,0,Downtown
1,0,Outside,1250,Downtown
1,14,Other,450,North York
1,4,House,1300,Downtown
1,14,Commercial,1000,Downtown
1,17,Apartment,300,Downtown
1,17,Apartment,300,Downtown
1,23,Apartment,6000,Downtown
1,1,House,800,Downtown
1,2,Apartment,500,Scarborough
1,22,Apartment,1000,Toronto
1,11,Commercial,399,Downtown
1,23,House,500,Toronto
1,23,House,680,Downtown
1,5,Apartment,800,Downtown
1,15,Commercial,200,Downtown
0,9,Apartment,800,Toronto
1,3,House,1500,North York
1,17,Outside,580,Downtown
1,9,Apartment,0,Midtown
1,16,House,450,Toronto
1,19,House,1000,Downtown
1,23,House,500,Toronto
1,10,Apartment,550,Downtown
1,19,Outside,1016.94000244141,Downtown
1,13,Outside,600,Downtown
1,22,Transit,700,Scarborough
1,10,Apartment,300,Downtown
1,9,Transit,2100,Scarborough
1,12,Apartment,2000,Toronto
1,17,Outside,203,Downtown
1,20,Outside,2960,Downtown
1,8,Outside,500,Downtown
1,10,Apartment,1000,Downtown
1,22,House,900,Downtown
1,10,Outside,1850,Downtown
1,12,Other,429,Downtown
1,12,Other,449,Downtown
1,12,Other,0,Downtown
1,19,Apartment,0,Downtown
1,23,House,359,Scarborough
1,0,Other,400,North York
1,10,Educational,1500,Downtown
1,15,Outside,200,North York
1,17,Apartment,700,North York
1,15,Commercial,550,Downtown
1,7,Other,899.510009765625,Downtown
1,6,Apartment,100,Toronto
1,19,Outside,700,Downtown
1,18,Apartment,500,Downtown
1,12,Apartment,450,Toronto
1,15,Other,800,Downtown
1,14,Apartment,2000,Toronto
1,11,Apartment,849,Toronto
1,11,Apartment,1000,Toronto
1,20,Apartment,1500,Downtown
1,12,Commercial,815.969970703125,Midtown
1,19,Commercial,1300,Downtown
1,0,Other,0,Downtown
1,17,House,1000,Downtown
1,11,Outside,3997,Toronto
1,9,Apartment,1000,North York
1,21,Other,600,Downtown
1,13,Educational,1450,Downtown
1,0,House,400,Downtown
1,19,Apartment,1200,Toronto
1,12,Educational,650,Toronto
1,21,Outside,150,Downtown
1,13,Commercial,600,Downtown
1,16,Outside,2500,Downtown
1,12,Outside,2000,Downtown
1,20,Apartment,500,North York
1,20,House,550,Toronto
1,12,Apartment,500,North York
1,20,House,1500,North York
1,21,Outside,150,Midtown
1,16,Outside,549,Midtown
1,16,Outside,550,Midtown
1,20,House,2400,North York
1,10,Other,800,Midtown
1,3,Outside,4000,Toronto
1,17,Outside,3500,Midtown
1,13,Commercial,5400,Downtown
1,13,Commercial,5400,Downtown
1,2,Commercial,1500,Downtown
1,1,Other,750,Toronto
1,5,Apartment,680,Downtown
1,17,Commercial,2000,Downtown
1,23,Other,900,Toronto
1,3,Apartment,100,Downtown
1,2,Outside,300,Midtown
0,23,House,2900,Toronto
1,12,Apartment,0,Downtown
1,12,Apartment,0,Downtown
1,9,Other,400,Downtown
1,19,Outside,1839,Downtown
1,21,Apartment,0,Midtown
1,9,Outside,2500,Downtown
1,17,Apartment,0,Downtown
1,4,House,1200,Toronto
1,4,House,700,Toronto
1,3,Outside,350,Downtown
1,20,Outside,469.989990234375,Toronto
1,0,Outside,549.989990234375,North York
1,13,Transit,300,North York
1,17,Other,0,North York
1,17,Outside,1850,Downtown
1,14,Apartment,500,Downtown
1,17,Apartment,800,Downtown
1,23,Commercial,900,Toronto
1,23,Commercial,900,Toronto
1,20,Outside,200,Downtown
1,17,Other,495,Scarborough
1,23,Outside,2700,Downtown
1,5,Other,100,Downtown
1,18,Apartment,367.239990234375,Toronto
1,17,Apartment,100,Midtown
1,12,Apartment,200,Downtown
1,6,Apartment,300,Downtown
1,16,Apartment,150,Downtown
1,16,Apartment,100,Downtown
1,5,Other,250,Downtown
1,18,Commercial,2000,Downtown
1,13,Outside,700,Downtown
1,4,Other,719,Toronto
1,17,Other,1500,Downtown
1,15,Outside,800,Downtown
1,0,Apartment,109,Downtown
1,0,Apartment,169,Downtown
1,21,Other,1300,Downtown
1,21,Other,1300,Downtown
1,15,Other,4049.669921875,Scarborough
1,15,Other,4049,Scarborough
1,12,Outside,1200,Downtown
1,23,Commercial,600,Downtown
1,7,Outside,3050,Downtown
1,17,Outside,1000,Downtown
1,21,Apartment,1968,Downtown
1,19,Other,1000,Downtown
1,19,Other,1000,Downtown
1,14,Outside,175,Downtown
1,13,Apartment,1804,Downtown
1,16,Apartment,0,Downtown
1,8,Apartment,2000,Downtown
1,8,Apartment,2000,Downtown
1,18,Outside,1800,Downtown
1,17,Apartment,400,Downtown
1,3,Outside,549,Downtown
1,12,Apartment,200,Downtown
1,12,House,4000,Scarborough
1,6,Outside,1500,Toronto
1,13,Apartment,700,Toronto
1,17,Educational,999,Toronto
1,18,House,200,Scarborough
1,1,Other,600,Toronto
1,3,Other,850,Downtown
1,16,Commercial,1079.97998046875,North York
1,17,House,2200,Toronto
1,18,Outside,1100,Downtown
1,20,Apartment,250,Downtown
1,17,Apartment,1000,Toronto
1,8,Apartment,0,Downtown
1,1,Apartment,0,Downtown
1,18,Apartment,800,North York
1,18,Apartment,600,North York
1,12,Apartment,529.989990234375,Downtown
1,0,Other,500,Toronto
1,0,House,600,Toronto
1,14,House,700,Midtown
1,1,Other,330,Toronto
1,1,Other,0,Toronto
1,16,Apartment,200,Scarborough
1,16,Apartment,200,Scarborough
1,15,Apartment,900,Downtown
1,20,Outside,2300,Downtown
1,1,House,5000,Toronto
1,22,House,1500,Toronto
1,22,House,500,Toronto
1,0,Other,633.780029296875,Midtown
1,11,Other,0,Downtown
1,0,Other,742.390014648438,Midtown
1,20,Other,300,Downtown
1,22,Other,400,Midtown
1,9,Outside,400,North York
1,9,Outside,1200,North York
1,1,House,1000,Downtown
1,22,Outside,100,Midtown
1,19,Apartment,280,Toronto
1,6,Other,0,Downtown
1,17,Commercial,120,Downtown
1,16,Apartment,500,Toronto
1,19,Other,750,Midtown
1,16,Outside,3000,Downtown
1,15,Outside,3000,Downtown
1,12,Outside,2000,Downtown
1,20,Commercial,1800,Downtown
1,21,House,800,Midtown
1,17,Apartment,650,Toronto
1,21,House,600,Downtown
1,22,Other,1000,Midtown
1,22,Other,2259,Midtown
1,0,Apartment,500,Downtown
1,0,Commercial,1200,Midtown
1,14,Outside,1400,Midtown
1,5,Apartment,459.989990234375,Downtown
1,13,Apartment,1000,Downtown
1,17,Apartment,2500,Downtown
1,15,Apartment,1000,Scarborough
1,0,Other,550,Toronto
1,20,Apartment,1215,Downtown
1,15,Other,1801.19995117188,Downtown
1,17,Apartment,450,Scarborough
1,19,Apartment,500,Downtown
1,10,Commercial,1200,Midtown
1,17,Other,560,Midtown
1,23,Apartment,450,Scarborough
1,14,House,750,Midtown
1,20,House,350,Toronto
1,14,House,1581,Midtown
1,2,Other,2000,Toronto
1,15,Apartment,609.049987792969,Downtown
1,22,Apartment,850,Downtown
1,18,Apartment,120,Downtown
1,20,Apartment,0,Downtown
1,12,Apartment,767.25,North York
0,14,Outside,500,Downtown
0,14,Outside,700,Downtown
0,14,Outside,1200,Downtown
1,18,Outside,395.489990234375,Toronto
1,2,House,700,Midtown
1,2,House,700,Midtown
1,1,House,500,Downtown
1,10,Apartment,0,Scarborough
1,1,House,1000,Downtown
1,18,Other,600,Downtown
1,17,Outside,1500,Downtown
1,8,Apartment,900,Downtown
1,19,Other,1200,Downtown
1,3,House,1689.98999023438,Toronto
1,3,House,2150,Toronto
1,3,House,900,Toronto
1,12,Commercial,827.109985351563,Downtown
1,0,Other,750,Downtown
1,11,Other,1500,Downtown
1,20,Outside,400,Downtown
1,16,Outside,799,Downtown
1,2,Outside,4440,Toronto
1,0,Apartment,598.849975585938,Toronto
1,23,House,384,Toronto
1,0,Other,350,Downtown
1,13,Commercial,300,Downtown
1,23,Other,400,Scarborough
1,21,Apartment,330,Downtown
1,7,House,2400,Downtown
1,17,Apartment,2000,Downtown
1,15,Commercial,1500,Scarborough
1,18,Apartment,350,Downtown
1,19,Outside,300,North York
1,21,Apartment,550,Downtown
1,17,Apartment,40,Downtown
1,16,Outside,900,North York
1,20,Outside,1200,Downtown
1,14,Other,1200,Toronto
1,14,House,118,North York
1,22,House,70,North York
1,14,House,88,North York
1,3,Other,710,Toronto
1,3,Other,902.869995117188,Toronto
1,11,Apartment,900,Downtown
1,20,Outside,800,Downtown
1,14,Apartment,500,Downtown
1,13,Outside,1200,Downtown
1,1,House,0,Scarborough
1,19,Commercial,1200,Downtown
1,19,Commercial,1200,Downtown
1,9,House,600,North York
1,20,Outside,0,Downtown
1,0,Other,800,Scarborough
1,0,Apartment,1000,Midtown
1,0,Other,1500,Scarborough
1,0,Apartment,900,Downtown
1,1,Other,800,Downtown
1,2,Apartment,2200,Downtown
1,1,Other,1000,Downtown
1,1,Apartment,1000,North York
1,2,Apartment,500,Downtown
1,13,Outside,275,North York
1,9,House,500,Downtown
1,5,Other,3000,Downtown
1,15,Apartment,0,Toronto
1,17,House,200,Downtown
1,13,Other,100,Scarborough
1,19,Educational,374.989990234375,Scarborough
1,19,Educational,300,Scarborough
1,8,Apartment,1200,Scarborough
1,21,Outside,3000,Downtown
1,6,Outside,350,Downtown
1,5,House,800,Toronto
1,20,Outside,100,Downtown
1,20,Apartment,440.690002441406,Downtown
1,20,Outside,100,Downtown
1,6,Outside,300,Toronto
1,4,Apartment,1500,Downtown
1,20,Outside,800,Toronto
0,20,Outside,800,Toronto
0,20,Outside,550,Toronto
1,20,Outside,500,Toronto
1,19,Apartment,1200,Downtown
1,22,Apartment,1000,Toronto
1,23,Apartment,700,Toronto
1,23,Outside,300,Toronto
1,19,Apartment,0,Downtown
1,10,Other,3000,Downtown
1,14,Outside,2700,Downtown
1,8,Other,0,Downtown
1,13,Outside,999,Downtown
1,9,Outside,700,Downtown
1,10,Educational,900,Downtown
1,8,Apartment,925,Downtown
1,8,Apartment,925,Downtown
1,8,Apartment,925,Downtown
1,2,Other,1350,Downtown
1,0,Apartment,200,Downtown
1,15,Commercial,600,Midtown
1,8,Outside,2200,North York
1,6,House,2000,Downtown
1,15,Outside,550,Downtown
1,20,Apartment,500,Midtown
1,3,Other,2500,Toronto
1,20,Commercial,700,Downtown
1,22,Apartment,0,Downtown
1,22,Apartment,0,Downtown
1,17,Outside,500,Toronto
1,17,Outside,500,Toronto
1,12,Apartment,800,Downtown
1,17,Outside,1412.48999023438,Toronto
1,3,House,800,Scarborough
1,0,Other,1000,Midtown
1,11,Apartment,250,Downtown
1,21,Outside,500,Downtown
1,23,Apartment,250,Downtown
1,18,Commercial,550,Downtown
1,19,Apartment,1500,Downtown
1,21,Commercial,2500,Downtown
1,21,Commercial,4000,Downtown
1,18,Apartment,0,Downtown
1,1,Apartment,3500,Downtown
1,21,Apartment,1100,North York
1,17,Other,700,Toronto
1,18,Outside,700,Downtown
1,9,Other,1070,Downtown
1,5,Outside,1900,Downtown
1,12,Apartment,600,North York
1,23,Commercial,1000,Toronto
1,12,Educational,400,Downtown
1,23,Apartment,600,North York
1,19,Apartment,621.489990234375,Toronto
1,3,House,1000,Toronto
1,15,Outside,500,Downtown
1,9,Other,2000,Downtown
1,19,Apartment,100,Downtown
1,19,Outside,360,Downtown
1,19,House,200,Downtown
1,19,House,300,Downtown
1,9,Outside,2100,Downtown
1,19,Commercial,2300,Downtown
1,1,Outside,350,Downtown
1,8,Other,0,Downtown
1,4,House,0,Midtown
1,8,Other,500,Downtown
1,21,Apartment,1700,Downtown
1,21,House,750,Toronto
1,19,Commercial,1300,Downtown
1,4,House,3000,Scarborough
1,17,House,500,Toronto
1,20,Apartment,800,Scarborough
1,20,Apartment,800,Scarborough
1,0,Apartment,0,North York
1,3,Outside,1500,Midtown
1,14,Apartment,445,Downtown
1,15,Outside,1500,Downtown
1,3,Outside,1500,Midtown
1,9,Outside,380,Midtown
1,14,Apartment,800,Toronto
1,16,Outside,1000,Downtown
1,13,Outside,2000,Downtown
1,23,House,600,Scarborough
1,3,Other,800,Downtown
1,0,Other,200,Downtown
1,11,Outside,500,Downtown
1,0,Apartment,1000,Downtown
1,7,Other,200,Downtown
1,16,Commercial,1000,Downtown
1,9,Outside,1500,Toronto
1,9,Outside,625,Toronto
1,6,Other,2899,Midtown
1,17,Commercial,200,Scarborough
1,9,Other,1150,Downtown
0,9,Other,700,Downtown
1,21,Outside,400,Downtown
1,16,House,1200,Toronto
1,22,Apartment,1647.51000976563,Midtown
1,20,Other,200,Scarborough
1,0,House,1500,Downtown
1,1,Other,2500,Toronto
1,21,Educational,500,Downtown
1,0,Apartment,0,Toronto
1,13,Other,2500,Toronto
1,18,House,600,North York
1,5,House,100,Downtown
1,21,Other,800,Toronto
1,23,Apartment,750,Downtown
